game_id;competition_code;season;round;date;home_club_id;away_club_id;home_club_goals;away_club_goals
3260170;DKP;2019;Third Round;2019-09-25;49675;190;3;5
3260180;DKP;2019;Third Round;2019-10-01;20979;16173;1;0
3260168;DKP;2019;Third Round;2019-09-24;5918;173;0;2
3266298;DKP;2019;Round of 16;2019-11-06;5716;2414;0;3
3266297;DKP;2019;Round of 16;2019-11-06;362;3426;1;2
3266296;DKP;2019;Round of 16;2019-10-31;678;173;1;0
3250262;DKP;2019;Second Round;2019-09-03;49677;20979;0;3
3266295;DKP;2019;Round of 16;2019-10-30;206;5817;0;1
3266293;DKP;2019;Round of 16;2019-10-30;20979;5724;0;2
3266292;DKP;2019;Round of 16;2019-10-11;5776;1177;3;4
3316836;DKP;2019;Quarter-Finals;2020-03-05;2414;1177;9;8
3316835;DKP;2019;Quarter-Finals;2020-03-05;5724;5817;1;2
3316834;DKP;2019;Quarter-Finals;2020-03-04;1053;190;2;0
3316833;DKP;2019;Quarter-Finals;2020-03-03;3426;678;1;4
3383315;DKP;2019;Semi-Finals;2020-06-10;1053;678;3;2
3383314;DKP;2019;Semi-Finals;2020-06-10;5817;2414;2;1
3383835;DKP;2019;Final;2020-07-01;5817;1053;2;0
3194547;ELQ;2018;intermediate stage 1st leg;2019-06-27;11910;42246;3;2
3194555;ELQ;2018;intermediate stage 1st leg;2019-06-27;1115;1251;0;0
3194543;ELQ;2018;intermediate stage 1st leg;2019-06-27;12346;53152;1;0
3260176;DKP;2019;Third Round;2019-09-25;5781;206;2;3
3194554;ELQ;2018;intermediate stage 2nd leg;2019-07-04;10617;6170;0;4
3194548;ELQ;2018;intermediate stage 2nd leg;2019-07-04;42246;11910;4;0
3194556;ELQ;2018;intermediate stage 2nd leg;2019-07-04;1251;1115;4;0
3194550;ELQ;2018;intermediate stage 2nd leg;2019-07-04;11540;15244;0;0
3194544;ELQ;2018;intermediate stage 2nd leg;2019-07-04;53152;12346;2;1
3194552;ELQ;2018;intermediate stage 2nd leg;2019-07-02;38208;1918;2;0
3205100;ELQ;2018;First Round 1st leg;2019-07-11;21875;5771;2;1
3205101;ELQ;2018;First Round 1st leg;2019-07-11;3737;163;0;0
3266294;DKP;2019;Round of 16;2019-11-27;23297;1053;0;3
3205098;ELQ;2018;First Round 1st leg;2019-07-11;1242;10482;1;2
3205099;ELQ;2018;First Round 1st leg;2019-07-11;709;602;3;1
3205097;ELQ;2018;First Round 1st leg;2019-07-11;1189;2844;0;2
3205096;ELQ;2018;First Round 1st leg;2019-07-11;370;3776;2;1
3194546;ELQ;2018;intermediate stage 2nd leg;2019-07-04;26326;24349;2;1
3205093;ELQ;2018;First Round 1st leg;2019-07-11;1004;11107;1;5
3205095;ELQ;2018;First Round 1st leg;2019-07-11;6621;11411;3;0
3209383;ELQ;2018;First Round 1st leg;2019-07-11;27774;12346;0;2
3205094;ELQ;2018;First Round 1st leg;2019-07-11;301;30686;2;0
3209382;ELQ;2018;First Round 1st leg;2019-07-11;1251;2761;0;1
3224830;DKP;2019;First Round;2019-08-13;20417;16173;1;4
3205090;ELQ;2018;First Round 1st leg;2019-07-11;4772;33783;2;3
3205089;ELQ;2018;First Round 1st leg;2019-07-11;11976;11435;1;2
3260169;DKP;2019;Third Round;2019-09-25;5925;5776;2;4
3205085;ELQ;2018;First Round 1st leg;2019-07-11;21532;10532;2;0
3205087;ELQ;2018;First Round 1st leg;2019-07-11;1064;4059;2;0
3209380;ELQ;2018;First Round 1st leg;2019-07-11;496;15244;7;0
3205078;ELQ;2018;First Round 1st leg;2019-07-11;40090;429;0;2
3267040;DKP;2019;Round of 16;2019-10-31;190;2778;4;1
3205082;ELQ;2018;First Round 1st leg;2019-07-11;45935;6808;0;3
3205086;ELQ;2018;First Round 1st leg;2019-07-11;84;27116;3;0
3205084;ELQ;2018;First Round 1st leg;2019-07-11;206;8042;4;1
3209379;ELQ;2018;First Round 1st leg;2019-07-11;663;26326;6;0
3205077;ELQ;2018;First Round 1st leg;2019-07-11;43162;1180;1;1
3205088;ELQ;2018;First Round 1st leg;2019-07-11;1100;3258;2;2
3205080;ELQ;2018;First Round 1st leg;2019-07-11;10695;10604;1;0
3205081;ELQ;2018;First Round 1st leg;2019-07-11;45520;8031;0;3
3209384;ELQ;2018;First Round 1st leg;2019-07-11;32832;6170;1;1
3205076;ELQ;2018;First Round 1st leg;2019-07-11;7087;156;0;2
3205075;ELQ;2018;First Round 1st leg;2019-07-11;32129;6248;3;4
3209381;ELQ;2018;First Round 1st leg;2019-07-11;42246;255;0;0
3205074;ELQ;2018;First Round 1st leg;2019-07-11;6251;17959;2;0
3205073;ELQ;2018;First Round 1st leg;2019-07-11;1002;7567;2;0
3205070;ELQ;2018;First Round 1st leg;2019-07-11;7130;4391;0;2
3205071;ELQ;2018;First Round 1st leg;2019-07-11;22140;2976;1;1
3205069;ELQ;2018;First Round 1st leg;2019-07-11;2156;46643;1;0
3205068;ELQ;2018;First Round 1st leg;2019-07-11;37914;8397;3;1
3205072;ELQ;2018;First Round 1st leg;2019-07-11;57890;40812;2;3
3205066;ELQ;2018;First Round 1st leg;2019-07-11;16779;253;1;0
3205092;ELQ;2018;First Round 1st leg;2019-07-11;4529;5689;1;1
3205064;ELQ;2018;First Round 1st leg;2019-07-10;1257;10481;0;0
3205063;ELQ;2018;First Round 1st leg;2019-07-09;208;10883;4;0
3205062;ELQ;2018;First Round 1st leg;2019-07-09;32768;447;0;2
3209378;ELQ;2018;First Round 1st leg;2019-07-09;38208;124;0;4
3205137;ELQ;2018;First Round 2nd leg;2019-07-18;3258;1100;2;1
3205079;ELQ;2018;First Round 1st leg;2019-07-11;11040;365;2;0
3250277;DKP;2019;Second Round;2019-09-05;20985;5817;0;5
3209386;ELQ;2018;First Round 2nd leg;2019-07-18;15244;496;0;4
3221723;ELQ;2018;First Round 2nd leg;2019-07-18;4391;7130;4;1
3205133;ELQ;2018;First Round 2nd leg;2019-07-18;6248;32129;1;0
3205135;ELQ;2018;First Round 2nd leg;2019-07-18;2553;22499;0;2
3209389;ELQ;2018;First Round 2nd leg;2019-07-18;124;38208;6;0
3205134;ELQ;2018;First Round 2nd leg;2019-07-18;365;11040;3;2
3207276;ELQ;2018;First Round 2nd leg;2019-07-18;7567;1002;2;2
3205083;ELQ;2018;First Round 1st leg;2019-07-11;687;3237;7;1
3205136;ELQ;2018;First Round 2nd leg;2019-07-18;3237;687;0;0
3205132;ELQ;2018;First Round 2nd leg;2019-07-18;17959;6251;1;1
3205065;ELQ;2018;First Round 1st leg;2019-07-11;10301;4644;3;3
3205127;ELQ;2018;First Round 2nd leg;2019-07-18;10532;21532;2;3
3205124;ELQ;2018;First Round 2nd leg;2019-07-18;2844;1189;2;1
3205126;ELQ;2018;First Round 2nd leg;2019-07-18;11107;1004;0;0
3205125;ELQ;2018;First Round 2nd leg;2019-07-18;10604;10695;0;1
3205128;ELQ;2018;First Round 2nd leg;2019-07-18;27116;84;1;1
3205123;ELQ;2018;First Round 2nd leg;2019-07-18;2976;22140;1;0
3209388;ELQ;2018;First Round 2nd leg;2019-07-18;12346;27774;1;2
3209387;ELQ;2018;First Round 2nd leg;2019-07-18;26326;663;0;1
3209390;ELQ;2018;First Round 2nd leg;2019-07-18;2761;1251;5;1
3205116;ELQ;2018;First Round 2nd leg;2019-07-18;5689;4529;2;2
3205118;ELQ;2018;First Round 2nd leg;2019-07-18;8031;45520;6;0
3205120;ELQ;2018;First Round 2nd leg;2019-07-18;30686;301;1;2
3205122;ELQ;2018;First Round 2nd leg;2019-07-18;163;3737;2;1
3205113;ELQ;2018;First Round 2nd leg;2019-07-18;46643;2156;0;1
3205115;ELQ;2018;First Round 2nd leg;2019-07-18;429;40090;4;0
3205119;ELQ;2018;First Round 2nd leg;2019-07-18;6808;45935;3;0
3205121;ELQ;2018;First Round 2nd leg;2019-07-18;253;16779;0;2
3205112;ELQ;2018;First Round 2nd leg;2019-07-18;156;7087;2;0
3205111;ELQ;2018;First Round 2nd leg;2019-07-18;1180;43162;1;2
3205108;ELQ;2018;First Round 2nd leg;2019-07-18;3776;370;1;2
3205110;ELQ;2018;First Round 2nd leg;2019-07-18;33783;4772;0;2
3205114;ELQ;2018;First Round 2nd leg;2019-07-18;40812;57890;3;2
3205131;ELQ;2018;First Round 2nd leg;2019-07-18;4644;10301;1;2
3205109;ELQ;2018;First Round 2nd leg;2019-07-18;5771;21875;3;2
3205107;ELQ;2018;First Round 2nd leg;2019-07-18;8042;206;2;0
3205106;ELQ;2018;First Round 2nd leg;2019-07-18;3739;2782;1;0
3205105;ELQ;2018;First Round 2nd leg;2019-07-18;8397;37914;0;3
3205104;ELQ;2018;First Round 2nd leg;2019-07-18;10482;1242;2;1
3222709;ELQ;2018;First Round 2nd leg;2019-07-18;10481;1257;1;1
3205129;ELQ;2018;First Round 2nd leg;2019-07-18;4059;1064;2;3
3205103;ELQ;2018;First Round 2nd leg;2019-07-16;10883;208;0;0
3209391;ELQ;2018;First Round 2nd leg;2019-07-16;6170;32832;0;0
3205102;ELQ;2018;First Round 2nd leg;2019-07-16;11411;6621;0;5
3222969;ELQ;2018;Second Round 1st leg;2019-07-25;714;21875;4;0
3222973;ELQ;2018;Second Round 1st leg;2019-07-25;255;6251;1;0
3205067;ELQ;2018;First Round 1st leg;2019-07-11;2782;3739;3;0
3222952;ELQ;2018;Second Round 1st leg;2019-07-25;1033;31614;1;1
3222993;ELQ;2018;Second Round 1st leg;2019-07-25;3258;429;2;1
3209385;ELQ;2018;First Round 2nd leg;2019-07-18;255;42246;3;0
3222981;ELQ;2018;Second Round 1st leg;2019-07-25;6248;496;2;2
3205091;ELQ;2018;First Round 1st leg;2019-07-11;22499;2553;1;2
3222989;ELQ;2018;Second Round 1st leg;2019-07-25;124;12346;2;0
3222997;ELQ;2018;Second Round 1st leg;2019-07-25;543;21532;2;0
3205117;ELQ;2018;First Round 2nd leg;2019-07-18;602;709;1;1
3222985;ELQ;2018;Second Round 1st leg;2019-07-25;4391;10690;1;3
3222708;ELQ;2018;First Round 2nd leg;2019-07-17;11435;11976;2;1
3222994;ELQ;2018;Second Round 1st leg;2019-07-25;1090;1109;0;0
3222987;ELQ;2018;Second Round 1st leg;2019-07-25;416;84;3;0
3222949;ELQ;2018;Second Round 1st leg;2019-07-25;6112;48325;3;2
3222977;ELQ;2018;Second Round 1st leg;2019-07-25;11107;163;1;0
3222966;ELQ;2018;Second Round 1st leg;2019-07-25;2844;43162;2;0
3222967;ELQ;2018;Second Round 1st leg;2019-07-25;2976;10482;2;0
3222986;ELQ;2018;Second Round 1st leg;2019-07-25;208;327;1;0
3222996;ELQ;2018;Second Round 1st leg;2019-07-25;2259;365;2;0
3222999;ELQ;2018;Second Round 1st leg;2019-07-25;1257;2420;0;1
3223002;ELQ;2018;Second Round 1st leg;2019-07-25;22499;669;0;1
3222995;ELQ;2018;Second Round 1st leg;2019-07-25;37914;301;0;3
3222980;ELQ;2018;Second Round 1st leg;2019-07-25;1002;24;1;2
3222982;ELQ;2018;Second Round 1st leg;2019-07-25;687;6621;0;0
3223001;ELQ;2018;Second Round 1st leg;2019-07-25;10695;3426;2;0
3222971;ELQ;2018;Second Round 1st leg;2019-07-25;2761;122;2;0
3222979;ELQ;2018;Second Round 1st leg;2019-07-25;19789;4772;2;2
3222992;ELQ;2018;Second Round 1st leg;2019-07-25;5546;16779;1;1
3222968;ELQ;2018;Second Round 1st leg;2019-07-25;3729;8031;0;1
3222976;ELQ;2018;Second Round 1st leg;2019-07-25;4000;206;2;1
3222988;ELQ;2018;Second Round 1st leg;2019-07-25;434;6170;1;0
3222983;ELQ;2018;Second Round 1st leg;2019-07-25;11435;370;1;1
3222998;ELQ;2018;Second Round 1st leg;2019-07-25;605;786;0;0
3222970;ELQ;2018;Second Round 1st leg;2019-07-25;4529;3060;1;2
3222974;ELQ;2018;Second Round 1st leg;2019-07-25;200;6808;1;1
3222950;ELQ;2018;Second Round 1st leg;2019-07-25;4040;2481;0;1
3222991;ELQ;2018;Second Round 1st leg;2019-07-25;667;1064;3;1
3222975;ELQ;2018;Second Round 1st leg;2019-07-25;10301;1322;2;1
3222953;ELQ;2018;Second Round 1st leg;2019-07-24;540;34429;2;1
3222948;ELQ;2018;Second Round 1st leg;2019-07-23;10747;8047;0;5
3222978;ELQ;2018;Second Round 1st leg;2019-07-25;22010;663;0;2
3222956;ELQ;2018;Second Round 1st leg;2019-07-23;1167;853;1;2
3222955;ELQ;2018;Second Round 1st leg;2019-07-23;4313;3471;2;2
3222984;ELQ;2018;Second Round 1st leg;2019-07-25;157;29831;6;3
3223006;ELQ;2019;Second Round 2nd leg;2019-08-01;21875;714;1;3
3223036;ELQ;2019;Second Round 2nd leg;2019-08-01;2420;1257;4;0
3223039;ELQ;2019;Second Round 2nd leg;2019-08-01;669;22499;3;0
3222951;ELQ;2018;Second Round 1st leg;2019-07-23;53453;38204;2;0
3223023;ELQ;2019;Second Round 2nd leg;2019-08-01;327;208;4;4
3223033;ELQ;2019;Second Round 2nd leg;2019-08-01;365;2259;3;1
3223020;ELQ;2019;Second Round 2nd leg;2019-08-01;370;11435;5;0
3222964;ELQ;2019;Second Round 2nd leg;2019-08-01;3471;4313;1;0
3205130;ELQ;2018;First Round 2nd leg;2019-07-18;447;32768;1;3
3223032;ELQ;2019;Second Round 2nd leg;2019-08-01;301;37914;2;3
3223000;ELQ;2018;Second Round 1st leg;2019-07-25;709;40812;0;0
3223027;ELQ;2019;Second Round 2nd leg;2019-08-01;32768;2782;2;2
3222954;ELQ;2018;Second Round 1st leg;2019-07-23;10854;22220;0;0
3223038;ELQ;2019;Second Round 2nd leg;2019-08-01;3426;10695;0;0
3223026;ELQ;2019;Second Round 2nd leg;2019-08-01;12346;124;0;0
3223013;ELQ;2019;Second Round 2nd leg;2019-08-01;206;4000;4;1
3223016;ELQ;2019;Second Round 2nd leg;2019-08-01;4772;19789;0;1
3223015;ELQ;2019;Second Round 2nd leg;2019-08-01;663;22010;3;0
3223025;ELQ;2019;Second Round 2nd leg;2019-08-01;6170;434;0;1
3223012;ELQ;2019;Second Round 2nd leg;2019-08-01;1322;10301;0;0
3223034;ELQ;2019;Second Round 2nd leg;2019-08-01;21532;543;1;4
3223018;ELQ;2019;Second Round 2nd leg;2019-08-01;496;6248;3;2
3223035;ELQ;2019;Second Round 2nd leg;2019-08-01;786;605;0;1
3223003;ELQ;2019;Second Round 2nd leg;2019-08-01;43162;2844;0;1
3223007;ELQ;2019;Second Round 2nd leg;2019-08-01;3060;4529;3;2
3223011;ELQ;2019;Second Round 2nd leg;2019-08-01;6808;200;2;1
3223028;ELQ;2019;Second Round 2nd leg;2019-08-01;1064;667;2;1
3222961;ELQ;2019;Second Round 2nd leg;2019-08-01;31614;1033;4;0
3222959;ELQ;2019;Second Round 2nd leg;2019-08-01;2481;4040;1;1
3223030;ELQ;2019;Second Round 2nd leg;2019-08-01;429;3258;3;1
3222958;ELQ;2019;Second Round 2nd leg;2019-08-01;48325;6112;2;1
3223031;ELQ;2019;Second Round 2nd leg;2019-08-01;1109;1090;0;3
3223024;ELQ;2019;Second Round 2nd leg;2019-08-01;84;416;1;4
3223009;ELQ;2019;Second Round 2nd leg;2019-08-01;156;2156;0;4
3222972;ELQ;2018;Second Round 1st leg;2019-07-25;2156;156;3;0
3223005;ELQ;2019;Second Round 2nd leg;2019-08-01;8031;3729;3;0
3223017;ELQ;2019;Second Round 2nd leg;2019-08-01;24;1002;2;1
3223021;ELQ;2019;Second Round 2nd leg;2019-08-01;29831;157;2;1
3223004;ELQ;2019;Second Round 2nd leg;2019-08-01;10482;2976;1;1
3222963;ELQ;2019;Second Round 2nd leg;2019-08-01;22220;10854;4;1
3222990;ELQ;2018;Second Round 1st leg;2019-07-25;2782;32768;4;0
3223019;ELQ;2018;Second Round 2nd leg;2019-07-31;6621;687;1;3
3222965;ELQ;2018;Second Round 2nd leg;2019-07-30;853;1167;1;1
3223014;ELQ;2019;Second Round 2nd leg;2019-08-01;163;11107;2;0
3222960;ELQ;2018;Second Round 2nd leg;2019-07-30;38204;53453;1;2
3222957;ELQ;2018;Second Round 2nd leg;2019-07-30;8047;10747;5;0
3233029;ELQ;2019;3rd round 1st leg;2019-08-08;669;19789;3;1
3233033;ELQ;2019;3rd round 1st leg;2019-08-08;416;10695;5;0
3233027;ELQ;2019;3rd round 1st leg;2019-08-08;434;714;0;3
3233031;ELQ;2019;3rd round 1st leg;2019-08-08;255;3060;0;0
3223008;ELQ;2019;Second Round 2nd leg;2019-08-01;122;2761;2;1
3232913;ELQ;2019;3rd round 1st leg;2019-08-08;163;24;0;5
3233023;ELQ;2019;3rd round 1st leg;2019-08-08;301;5546;0;0
3233009;ELQ;2019;3rd round 1st leg;2019-08-08;144;370;2;0
3233013;ELQ;2019;3rd round 1st leg;2019-08-08;2844;2976;1;1
3232466;ELQ;2019;3rd round 1st leg;2019-08-08;853;22783;3;1
3233011;ELQ;2019;3rd round 1st leg;2019-08-08;865;124;2;4
3232465;ELQ;2019;3rd round 1st leg;2019-08-08;282;713;1;2
3223029;ELQ;2019;Second Round 2nd leg;2019-08-01;16779;5546;2;3
3232993;ELQ;2019;3rd round 1st leg;2019-08-08;31614;10734;5;0
3232997;ELQ;2019;3rd round 1st leg;2019-08-08;2259;667;0;1
3232464;ELQ;2019;3rd round 1st leg;2019-08-08;1096;941;1;0
3232995;ELQ;2019;3rd round 1st leg;2019-08-08;208;10690;1;1
3232999;ELQ;2019;3rd round 1st leg;2019-08-08;234;663;4;0
3232463;ELQ;2019;3rd round 1st leg;2019-08-08;119;8047;1;2
3232989;ELQ;2019;3rd round 1st leg;2019-08-08;6993;1090;0;0
3233025;ELQ;2019;3rd round 1st leg;2019-08-08;14;429;1;2
3232462;ELQ;2019;3rd round 1st leg;2019-08-08;938;232;2;3
3232991;ELQ;2019;3rd round 1st leg;2019-08-08;687;605;3;0
3232981;ELQ;2019;3rd round 1st leg;2019-08-08;2481;272;1;2
3232985;ELQ;2019;3rd round 1st leg;2019-08-08;496;6808;3;0
3232979;ELQ;2019;3rd round 1st leg;2019-08-08;2782;2420;0;3
3232977;ELQ;2019;3rd round 1st leg;2019-08-08;206;1075;2;4
3223022;ELQ;2019;Second Round 2nd leg;2019-08-01;10690;4391;1;0
3232973;ELQ;2019;3rd round 1st leg;2019-08-08;10301;543;0;4
3224972;ELQ;2019;3rd round 1st leg;2019-08-08;197;449;2;2
3232969;ELQ;2019;3rd round 1st leg;2019-08-08;2156;157;1;1
3232967;ELQ;2019;3rd round 1st leg;2019-08-08;22220;6335;5;1
3232975;ELQ;2019;3rd round 1st leg;2019-08-08;40812;2441;0;2
3232461;ELQ;2019;3rd round 1st leg;2019-08-07;540;6066;1;0
3232965;ELQ;2019;3rd round 1st leg;2019-08-06;3070;3471;1;2
3232983;ELQ;2019;3rd round 1st leg;2019-08-08;8031;9095;2;2
3233028;ELQ;2019;3rd round 2nd leg;2019-08-15;714;434;3;0
3232987;ELQ;2019;3rd round 1st leg;2019-08-08;2761;383;0;1
3232460;ELQ;2019;3rd round 1st leg;2019-08-06;53453;41133;1;2
3232963;ELQ;2019;3rd round 1st leg;2019-08-06;48325;1008;1;1
3232978;ELQ;2019;3rd round 2nd leg;2019-08-15;1075;206;3;1
3232990;ELQ;2019;3rd round 2nd leg;2019-08-15;1090;6993;4;0
3232914;ELQ;2019;3rd round 2nd leg;2019-08-15;24;163;1;0
3233012;ELQ;2019;3rd round 2nd leg;2019-08-15;124;865;3;1
3232974;ELQ;2019;3rd round 2nd leg;2019-08-15;543;10301;4;0
3232988;ELQ;2019;3rd round 2nd leg;2019-08-15;383;2761;0;0
3232992;ELQ;2019;3rd round 2nd leg;2019-08-15;605;687;3;1
3233010;ELQ;2019;3rd round 2nd leg;2019-08-15;370;144;0;2
3232473;ELQ;2019;3rd round 2nd leg;2019-08-15;941;1096;2;1
3232994;ELQ;2019;3rd round 2nd leg;2019-08-15;10734;31614;0;4
3233014;ELQ;2019;3rd round 2nd leg;2019-08-15;2976;2844;3;1
3223010;ELQ;2019;Second Round 2nd leg;2019-08-01;6251;255;0;0
3224973;ELQ;2019;3rd round 2nd leg;2019-08-15;449;197;2;1
3232472;ELQ;2019;3rd round 2nd leg;2019-08-15;8047;119;2;1
3233030;ELQ;2019;3rd round 2nd leg;2019-08-15;19789;669;1;0
3232976;ELQ;2019;3rd round 2nd leg;2019-08-15;2441;40812;1;1
3232984;ELQ;2019;3rd round 2nd leg;2019-08-15;9095;8031;2;1
3233034;ELQ;2019;3rd round 2nd leg;2019-08-15;10695;416;1;1
3232471;ELQ;2019;3rd round 2nd leg;2019-08-15;713;282;0;0
3232996;ELQ;2019;3rd round 2nd leg;2019-08-15;10690;208;1;0
3233024;ELQ;2019;3rd round 2nd leg;2019-08-15;5546;301;0;1
3232982;ELQ;2019;3rd round 2nd leg;2019-08-15;272;2481;1;1
3232986;ELQ;2019;3rd round 2nd leg;2019-08-15;6808;496;1;0
3233000;ELQ;2019;3rd round 2nd leg;2019-08-15;663;234;1;1
3232964;ELQ;2019;3rd round 2nd leg;2019-08-15;1008;48325;2;2
3222962;ELQ;2018;Second Round 2nd leg;2019-07-30;34429;540;0;2
3232980;ELQ;2019;3rd round 2nd leg;2019-08-14;2420;2782;6;0
3232469;ELQ;2019;3rd round 2nd leg;2019-08-14;41133;53453;0;2
3232968;ELQ;2019;3rd round 2nd leg;2019-08-15;6335;22220;0;4
3232468;ELQ;2019;3rd round 2nd leg;2019-08-13;6066;540;1;3
3233032;ELQ;2019;3rd round 2nd leg;2019-08-14;3060;255;0;2
3232467;ELQ;2019;3rd round 2nd leg;2019-08-13;22783;853;0;1
3244636;ELQ;2019;Qualifying Round 1st leg;2019-08-22;540;1091;1;0
3244606;ELQ;2019;Qualifying Round 1st leg;2019-08-22;669;687;2;1
3244610;ELQ;2019;Qualifying Round 1st leg;2019-08-22;416;543;2;3
3244618;ELQ;2019;Qualifying Round 1st leg;2019-08-22;714;10690;3;1
3244620;ELQ;2019;Qualifying Round 1st leg;2019-08-22;1075;232;1;0
3244630;ELQ;2019;Qualifying Round 1st leg;2019-08-22;371;272;2;0
3232998;ELQ;2019;3rd round 2nd leg;2019-08-15;667;2259;1;0
3233026;ELQ;2019;3rd round 2nd leg;2019-08-15;429;14;3;1
3223037;ELQ;2019;Second Round 2nd leg;2019-08-01;40812;709;3;1
3244532;ELQ;2019;Qualifying Round 1st leg;2019-08-22;383;429;3;0
3244634;ELQ;2019;Qualifying Round 1st leg;2019-08-22;3471;10625;3;2
3244614;ELQ;2019;Qualifying Round 1st leg;2019-08-22;301;2420;0;0
3244612;ELQ;2019;Qualifying Round 1st leg;2019-08-22;255;124;0;0
3244352;ELQ;2019;Qualifying Round 1st leg;2019-08-22;2441;449;1;3
3244628;ELQ;2019;Qualifying Round 1st leg;2019-08-22;190;48325;3;1
3244632;ELQ;2019;Qualifying Round 1st leg;2019-08-22;31614;790;0;0
3244622;ELQ;2019;Qualifying Round 1st leg;2019-08-22;496;9095;3;0
3232970;ELQ;2019;3rd round 2nd leg;2019-08-15;157;2156;3;0
3244616;ELQ;2019;Qualifying Round 1st leg;2019-08-22;157;144;2;1
3232966;ELQ;2019;3rd round 2nd leg;2019-08-13;3471;3070;3;2
3244608;ELQ;2019;Qualifying Round 1st leg;2019-08-22;53453;853;2;1
3244615;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;2420;301;1;0
3244611;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;543;416;2;1
3244626;ELQ;2019;Qualifying Round 1st leg;2019-08-22;8047;279;0;0
3244625;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;24;667;3;0
3232470;ELQ;2019;3rd round 2nd leg;2019-08-14;232;938;2;1
3244627;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;279;8047;4;2
3244670;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;853;53453;7;5
3244613;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;124;255;1;0
3244536;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;1096;1090;1;4
3244353;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;449;2441;0;2
3244604;ELQ;2019;Qualifying Round 1st leg;2019-08-22;22220;713;3;0
3244535;ELQ;2019;Qualifying Round 1st leg;2019-08-22;234;2976;3;0
3244621;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;232;1075;1;2
3244534;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;2976;234;0;3
3244631;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;272;371;1;4
3244533;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;429;383;0;4
3244607;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;687;669;1;1
3244637;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;1091;540;3;2
3244605;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;713;22220;2;0
3244629;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;48325;190;1;0
3244624;ELQ;2019;Qualifying Round 1st leg;2019-08-22;667;24;1;0
3211522;CLQ;2018;First Round 1st leg;2019-07-10;1033;790;0;3
3211520;CLQ;2018;First Round 1st leg;2019-07-10;6066;48325;0;0
3211521;CLQ;2018;First Round 1st leg;2019-07-10;3471;195;0;2
3244537;ELQ;2019;Qualifying Round 1st leg;2019-08-22;1090;1096;1;1
3244635;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;10625;3471;2;1
3211516;CLQ;2018;First Round 1st leg;2019-07-10;713;6112;1;1
3211517;CLQ;2018;First Round 1st leg;2019-07-10;2481;41133;0;3
3211515;CLQ;2018;First Round 1st leg;2019-07-10;4040;10625;0;0
3211512;CLQ;2018;First Round 1st leg;2019-07-09;10734;34429;2;2
3211519;CLQ;2018;First Round 1st leg;2019-07-10;540;3070;1;1
3211513;CLQ;2018;First Round 1st leg;2019-07-09;853;6335;2;2
3211511;CLQ;2018;First Round 1st leg;2019-07-09;282;371;1;3
3211510;CLQ;2018;First Round 1st leg;2019-07-09;22783;1167;0;1
3211509;CLQ;2018;First Round 1st leg;2019-07-09;1008;4313;3;0
3211508;CLQ;2018;First Round 1st leg;2019-07-09;22220;7769;1;0
3244617;ELQ;2019;Qualifying Round 2nd leg;2019-08-29;144;157;1;1
3211539;CLQ;2018;First Round 2nd leg;2019-07-17;371;282;2;1
3211538;CLQ;2018;First Round 2nd leg;2019-07-17;3070;540;3;2
3211537;CLQ;2018;First Round 2nd leg;2019-07-17;790;1033;2;0
3211536;CLQ;2018;First Round 2nd leg;2019-07-17;7769;22220;3;1
3211514;CLQ;2018;First Round 1st leg;2019-07-09;8047;159;0;0
3211534;CLQ;2018;First Round 2nd leg;2019-07-17;31614;279;2;3
3211532;CLQ;2018;First Round 2nd leg;2019-07-17;10625;4040;2;0
3211531;CLQ;2018;First Round 2nd leg;2019-07-17;195;3471;4;0
3211533;CLQ;2018;First Round 2nd leg;2019-07-17;272;53453;3;1
3211530;CLQ;2018;First Round 2nd leg;2019-07-17;48325;6066;4;5
3211528;CLQ;2018;First Round 2nd leg;2019-07-16;34429;10734;0;1
3211527;CLQ;2018;First Round 2nd leg;2019-07-16;6335;853;1;1
3211526;CLQ;2018;First Round 2nd leg;2019-07-16;4313;1008;2;2
3211523;CLQ;2018;First Round 1st leg;2019-07-09;53453;272;2;1
3211529;CLQ;2018;First Round 2nd leg;2019-07-16;159;8047;2;1
3211524;CLQ;2018;First Round 2nd leg;2019-07-16;1167;22783;1;2
3222666;CLQ;2018;Second Round 1st leg;2019-07-24;159;1008;2;0
3222668;CLQ;2018;Second Round 1st leg;2019-07-24;6066;10625;1;1
3222665;CLQ;2018;Second Round 1st leg;2019-07-24;790;272;2;1
